GEO_ID,NAME,S1701_C03_009E,S1701_C03_010E,S1701_C03_016E,S1701_C03_017E
0500000US39031,"Coshocton County, Ohio",17.6,27.9,8.4,17.7
0500000US39033,"Crawford County, Ohio",15.5,47.1,36,15.3
0500000US39035,"Cuyahoga County, Ohio",11.2,33.6,31.5,10.2
0500000US39037,"Darke County, Ohio",13.5,63.6,27.5,13.3
0500000US39039,"Defiance County, Ohio",12.5,34.5,24,12.3
0500000US39041,"Delaware County, Ohio",4.8,10.3,11.1,4.6
0500000US39043,"Erie County, Ohio",10.3,26.9,32,9.7
0500000US39045,"Fairfield County, Ohio",10.6,14.9,11.1,10.5
0500000US39047,"Fayette County, Ohio",17.8,23.8,52.5,17.6
0500000US39049,"Franklin County, Ohio",12.7,33.5,28.8,12.1
0500000US39051,"Fulton County, Ohio",10.4,43.1,25.5,10.3
0500000US39053,"Gallia County, Ohio",19.5,38.3,16.7,19.5
0500000US39055,"Geauga County, Ohio",7.7,24.4,11.6,7.7
0500000US39057,"Greene County, Ohio",12.7,29,17,12.8
0500000US39059,"Guernsey County, Ohio",18.4,19.4,13.4,18.4
0500000US39061,"Hamilton County, Ohio",11.5,36.1,33.7,11
0500000US39063,"Hancock County, Ohio",13.8,47.4,35,13.1
0500000US39065,"Hardin County, Ohio",18.5,38.2,33.2,18.6
0500000US39067,"Harrison County, Ohio",17.4,47.4,14,17.4
0500000US39069,"Henry County, Ohio",12,45.8,25.4,11.4
0500000US39071,"Highland County, Ohio",19.7,25,26,19.6
0500000US39073,"Hocking County, Ohio",16.6,39.7,29.8,16.5
0500000US39075,"Holmes County, Ohio",14.2,20.7,44,14
0500000US39077,"Huron County, Ohio",12.3,38.3,42.8,11.6
0500000US39079,"Jackson County, Ohio",22.9,41.8,47.2,22.8
0500000US39081,"Jefferson County, Ohio",15.5,40.5,23.5,15.4
0500000US39083,"Knox County, Ohio",15.4,23.1,12.8,15.4
0500000US39085,"Lake County, Ohio",8.3,27.7,20.3,7.9
0500000US39087,"Lawrence County, Ohio",16.9,38,27.6,17
0500000US39089,"Licking County, Ohio",11.7,18.5,20.2,11.7
0500000US39091,"Logan County, Ohio",16,27.2,39.5,15.7
0500000US39093,"Lorain County, Ohio",11.1,39.9,29.5,10.2
0500000US39095,"Lucas County, Ohio",14.7,40.5,30.6,14.3
0500000US39097,"Madison County, Ohio",10.3,47.8,10.5,10.4
0500000US39099,"Mahoning County, Ohio",13.2,40.2,38,12.2
0500000US39101,"Marion County, Ohio",18.2,40.3,31.5,18.1
0500000US39103,"Medina County, Ohio",6.9,37.1,7.1,6.9
0500000US39105,"Meigs County, Ohio",22.9,15.2,91.3,22.6
0500000US39107,"Mercer County, Ohio",8.4,26.8,19.5,8.3
0500000US39109,"Miami County, Ohio",12.1,28.8,32.8,11.8
0500000US39111,"Monroe County, Ohio",18.4,61.3,0,18.5
0500000US39113,"Montgomery County, Ohio",13.9,33.5,33.1,13.4
0500000US39115,"Morgan County, Ohio",18.8,22.6,40.6,18.7
0500000US39117,"Morrow County, Ohio",13.5,18.2,15,13.5
0500000US39119,"Muskingum County, Ohio",18.1,30.3,24.9,18.1
0500000US39121,"Noble County, Ohio",13.7,50,12.5,13.7
0500000US39123,"Ottawa County, Ohio",9.7,33.9,24.1,9.3
0500000US39125,"Paulding County, Ohio",13.3,43.6,25.1,13.4
0500000US39127,"Perry County, Ohio",18.5,5.7,22.5,18.5
0500000US39129,"Pickaway County, Ohio",12.7,38.8,23,12.7
0500000US39131,"Pike County, Ohio",24.7,3.9,26.2,24.7
0500000US39133,"Portage County, Ohio",14.2,40,22.1,14.1
0500000US39135,"Preble County, Ohio",12.5,31.6,40.4,12.4
0500000US39137,"Putnam County, Ohio",6,54.1,25.2,5.3
0500000US39139,"Richland County, Ohio",14.6,31.9,18.2,14.6
0500000US39141,"Ross County, Ohio",18.8,32.3,22.6,18.7
0500000US39143,"Sandusky County, Ohio",13,41.6,25.9,12.3
0500000US39145,"Scioto County, Ohio",24.8,16.4,41.2,24.6
0500000US39147,"Seneca County, Ohio",15.8,48.5,26.6,15.4
0500000US39149,"Shelby County, Ohio",11.1,31.3,20.5,11
0500000US39151,"Stark County, Ohio",12.6,35.2,32,12.3
0500000US39153,"Summit County, Ohio",11,31.8,21.3,10.8
0500000US39155,"Trumbull County, Ohio",14.4,43.5,38.1,14.2
0500000US39157,"Tuscarawas County, Ohio",13.5,52.9,37,13.3
0500000US39159,"Union County, Ohio",7.9,31,4.8,8
0500000US39161,"Van Wert County, Ohio",12.6,42.6,27.1,12.4
0500000US39163,"Vinton County, Ohio",22.6,100,75,22.5
0500000US39165,"Warren County, Ohio",5.7,14.3,6.7,5.7
0500000US39167,"Washington County, Ohio",16.2,16.7,28.2,16.2
0500000US39169,"Wayne County, Ohio",12.8,40,26.6,12.6
0500000US39171,"Williams County, Ohio",14,34.6,20.1,14
0500000US39173,"Wood County, Ohio",13.8,36.1,20,13.7
0500000US39175,"Wyandot County, Ohio",11.4,12,24.8,11
0500000US40001,"Adair County, Oklahoma",26.7,41,50.6,24.8
0500000US40003,"Alfalfa County, Oklahoma",13.6,0,10.3,13.6
0500000US40005,"Atoka County, Oklahoma",20.5,66.3,23.4,20.4
0500000US40007,"Beaver County, Oklahoma",10.1,35.3,11.1,8.2
0500000US40009,"Beckham County, Oklahoma",14.8,2,23.7,13.4
0500000US40011,"Blaine County, Oklahoma",12.9,13.8,19.5,12.6
0500000US40013,"Bryan County, Oklahoma",16.3,30.4,26,16.1
0500000US40015,"Caddo County, Oklahoma",14.9,43.3,35.9,13
0500000US40017,"Canadian County, Oklahoma",6.9,8.2,13.1,6.6
0500000US40019,"Carter County, Oklahoma",13.7,23.3,22.4,13.3
0500000US40021,"Cherokee County, Oklahoma",20.4,31.8,49,18.6
0500000US40023,"Choctaw County, Oklahoma",25,44.6,51.5,25.1
0500000US40025,"Cimarron County, Oklahoma",20.1,-,25.7,19.9
0500000US40027,"Cleveland County, Oklahoma",12.3,20.4,21.1,11.6
0500000US40029,"Coal County, Oklahoma",21.9,0,21.2,21.8
0500000US40031,"Comanche County, Oklahoma",14.6,28,17.4,14.4
0500000US40033,"Cotton County, Oklahoma",13.3,10.3,38.4,13
0500000US40035,"Craig County, Oklahoma",17.5,4.4,16.7,17.2
0500000US40037,"Creek County, Oklahoma",13.5,40.2,15.8,13.5
0500000US40039,"Custer County, Oklahoma",13.3,56.6,17.8,12.1
0500000US40041,"Delaware County, Oklahoma",17.9,16,42,17.4
0500000US40043,"Dewey County, Oklahoma",13.2,0,28.1,12.4
0500000US40045,"Ellis County, Oklahoma",15.7,-,34.8,14.2
0500000US40047,"Garfield County, Oklahoma",11.8,15.8,25.8,11.3
0500000US40049,"Garvin County, Oklahoma",17.9,24.3,30.4,17.3
0500000US40051,"Grady County, Oklahoma",12.6,6.8,30.8,12.3
0500000US40053,"Grant County, Oklahoma",8,30,18,7.9
0500000US40055,"Greer County, Oklahoma",13.3,75.7,6.8,13.6
0500000US40057,"Harmon County, Oklahoma",14.4,38.7,38.9,15
0500000US40059,"Harper County, Oklahoma",12.9,-,29.6,11.2
0500000US40061,"Haskell County, Oklahoma",18.6,22.3,33.5,17.8
0500000US40063,"Hughes County, Oklahoma",18.2,39.4,51.2,17.1
0500000US40065,"Jackson County, Oklahoma",13,23,26.4,11.2
0500000US40067,"Jefferson County, Oklahoma",18.9,6.5,42.5,17.9
0500000US40069,"Johnston County, Oklahoma",18.3,55.5,22,17.9
0500000US40071,"Kay County, Oklahoma",15,37.4,35.7,14.1
0500000US40073,"Kingfisher County, Oklahoma",6.6,5.1,14.4,5.5
0500000US40075,"Kiowa County, Oklahoma",20,34.1,39.4,19.2
0500000US40077,"Latimer County, Oklahoma",14.2,17.2,41.7,13.7
0500000US40079,"Le Flore County, Oklahoma",22.2,48.3,43.3,20.9
0500000US40081,"Lincoln County, Oklahoma",14.8,40.4,20.7,14.6
0500000US40083,"Logan County, Oklahoma",9.8,37.4,19.1,9.3
0500000US40085,"Love County, Oklahoma",13.8,27,27.3,11.1
0500000US40087,"McClain County, Oklahoma",10.5,13,18,9.9
0500000US40089,"McCurtain County, Oklahoma",20.8,37.3,31,20.8
0500000US40091,"McIntosh County, Oklahoma",17.8,30.5,21.6,17.8
0500000US40093,"Major County, Oklahoma",12,100,34,10.8
0500000US40095,"Marshall County, Oklahoma",17.5,31.4,12.1,18.2
0500000US40097,"Mayes County, Oklahoma",18.4,45.9,34.4,18.1
0500000US40099,"Murray County, Oklahoma",14.6,38,20.3,14.7
0500000US40101,"Muskogee County, Oklahoma",19.1,35.9,43.6,17.7
0500000US40103,"Noble County, Oklahoma",11.8,70.1,9,11.7
0500000US40105,"Nowata County, Oklahoma",14.4,28.8,12.8,14.5
0500000US40107,"Okfuskee County, Oklahoma",20.9,44.3,45.6,20.2
0500000US40109,"Oklahoma County, Oklahoma",14.7,29.2,33.2,11.4
0500000US40111,"Okmulgee County, Oklahoma",16,27.2,25.2,15.4
0500000US40113,"Osage County, Oklahoma",13.7,24.5,29.7,13.2
0500000US40115,"Ottawa County, Oklahoma",20.9,39.2,39.2,20.5
0500000US40117,"Pawnee County, Oklahoma",14.2,32,4.2,14.4
0500000US40119,"Payne County, Oklahoma",23.9,37.2,28.4,23.6
0500000US40121,"Pittsburg County, Oklahoma",16.8,29,48.4,16.6
0500000US40123,"Pontotoc County, Oklahoma",17.1,26.9,33.1,16.2
0500000US40125,"Pottawatomie County, Oklahoma",15.7,44,26.3,15.3
0500000US40127,"Pushmataha County, Oklahoma",23.2,28.9,20.6,23.2
0500000US40129,"Roger Mills County, Oklahoma",13.9,0,22.7,13.5
0500000US40131,"Rogers County, Oklahoma",8,24.8,22.2,7.4
0500000US40133,"Seminole County, Oklahoma",19,46.7,28.3,19
0500000US40135,"Sequoyah County, Oklahoma",21.4,38.7,35.5,21.3
0500000US40137,"Stephens County, Oklahoma",12.8,29.9,26.1,12.5
0500000US40139,"Texas County, Oklahoma",10.9,47.3,14.3,9.9
0500000US40141,"Tillman County, Oklahoma",20.2,28.5,44,16.2
0500000US40143,"Tulsa County, Oklahoma",11.9,34.1,26.2,10.5
0500000US40145,"Wagoner County, Oklahoma",9.1,25.5,20.2,8.8
0500000US40147,"Washington County, Oklahoma",12.6,39.9,25.8,11.8
0500000US40149,"Washita County, Oklahoma",14,10.6,23,13.1
0500000US40151,"Woods County, Oklahoma",15.3,78,38.2,13.9
0500000US40153,"Woodward County, Oklahoma",15.2,9.9,21.4,14.1
0500000US41001,"Baker County, Oregon",17.5,0,55.9,16.1
0500000US41003,"Benton County, Oregon",21,38.9,26.6,20.6
0500000US41005,"Clackamas County, Oregon",9.1,14.6,20.5,8.7
0500000US41007,"Clatsop County, Oregon",14.1,24.4,29.2,14.2
0500000US41009,"Columbia County, Oregon",12.1,32.9,33.3,11.7
0500000US41011,"Coos County, Oregon",16.9,86.1,26.9,16.9
0500000US41013,"Crook County, Oregon",20.5,66.7,19.4,20.7
0500000US41015,"Curry County, Oregon",15.4,-,20.2,14.9
0500000US41017,"Deschutes County, Oregon",14.2,31.4,28.6,13.1
0500000US41019,"Douglas County, Oregon",18.8,30.7,37.4,18.2
0500000US41021,"Gilliam County, Oregon",7.9,18.2,15.3,7.2
0500000US41023,"Grant County, Oregon",15,47.1,28.3,14.7
0500000US41025,"Harney County, Oregon",20.5,6.7,16.6,20.5
0500000US41027,"Hood River County, Oregon",13.8,0,22.5,12.1
0500000US41029,"Jackson County, Oregon",17.1,28,24,16.2
0500000US41031,"Jefferson County, Oregon",15.6,33.3,36.7,13.5
0500000US41033,"Josephine County, Oregon",19.4,10.4,19.8,19.3
0500000US41035,"Klamath County, Oregon",17.2,47.7,27.9,16.1
0500000US41037,"Lake County, Oregon",17.1,100,20.6,16.5
0500000US41039,"Lane County, Oregon",19.1,30.7,26,18.8
0500000US41041,"Lincoln County, Oregon",16.8,47.9,19.6,16.2
0500000US41043,"Linn County, Oregon",18.6,32,36.6,17.4
0500000US41045,"Malheur County, Oregon",24.6,33.7,44.1,20.2
0500000US41047,"Marion County, Oregon",16.6,34.3,29.3,14.2
0500000US41049,"Morrow County, Oregon",19.7,0,29.2,15
0500000US41051,"Multnomah County, Oregon",15.5,41.9,34.3,14.1
0500000US41053,"Polk County, Oregon",16,16.1,22.9,15.5
0500000US41055,"Sherman County, Oregon",18.6,33.3,51.5,16.6
0500000US41057,"Tillamook County, Oregon",16.5,31.1,42.8,14.2
0500000US41059,"Umatilla County, Oregon",16.3,24.7,25.5,13.6
0500000US41061,"Union County, Oregon",17.9,24.8,36.9,17.5
0500000US41063,"Wallowa County, Oregon",13.9,61.3,24.4,13.5
0500000US41065,"Wasco County, Oregon",16.6,23.8,21.1,15.3
0500000US41067,"Washington County, Oregon",9.9,20.7,25.6,8.4
0500000US41069,"Wheeler County, Oregon",19.1,-,0,19.2
0500000US41071,"Yamhill County, Oregon",16,42.8,32.6,13.7
0500000US42001,"Adams County, Pennsylvania",7.9,20.1,41.3,7.3
0500000US42003,"Allegheny County, Pennsylvania",9.2,31.9,24.1,9
0500000US42005,"Armstrong County, Pennsylvania",12.9,24.5,46.1,12.9
0500000US42007,"Beaver County, Pennsylvania",10.2,35.2,12,10.1
0500000US42009,"Bedford County, Pennsylvania",13.3,33,24.2,13.3
0500000US42011,"Berks County, Pennsylvania",10.5,29.3,39.5,7.6
0500000US42013,"Blair County, Pennsylvania",13.5,47.1,19.8,13.5
0500000US42015,"Bradford County, Pennsylvania",13,30.8,8.7,13.1
0500000US42017,"Bucks County, Pennsylvania",5.3,18.8,14.9,5
0500000US42019,"Butler County, Pennsylvania",8.7,23.7,21.1,8.5
0500000US42021,"Cambria County, Pennsylvania",13.1,53.8,57.1,12.9
0500000US42023,"Cameron County, Pennsylvania",12.6,90,33.3,12.4
0500000US42025,"Carbon County, Pennsylvania",10.6,26.9,22.8,10.2
0500000US42027,"Centre County, Pennsylvania",18.5,37.9,32.3,18.3
0500000US42029,"Chester County, Pennsylvania",6.1,21.3,20.9,5.1
0500000US42031,"Clarion County, Pennsylvania",18.5,60.5,14.6,18.5
0500000US42033,"Clearfield County, Pennsylvania",14.8,45.8,51.8,14.3
0500000US42035,"Clinton County, Pennsylvania",16.3,53.4,26.5,16.3
0500000US42037,"Columbia County, Pennsylvania",15,49,17,14.9
0500000US42039,"Crawford County, Pennsylvania",15,41,22.8,15
0500000US42041,"Cumberland County, Pennsylvania",7.5,31.7,21.9,7.4
0500000US42043,"Dauphin County, Pennsylvania",8.8,27.4,32.2,7.7
0500000US42045,"Delaware County, Pennsylvania",6.9,21.4,30.3,6.4
0500000US42047,"Elk County, Pennsylvania",10.2,7.5,10.4,10.2
0500000US42049,"Erie County, Pennsylvania",14,38.4,40.6,13.4
0500000US42051,"Fayette County, Pennsylvania",17.8,35.2,34.2,17.8
0500000US42053,"Forest County, Pennsylvania",15,100,15.9,15.1
0500000US42055,"Franklin County, Pennsylvania",10.6,33,39,9.4
0500000US42057,"Fulton County, Pennsylvania",11.4,25.5,22.6,11.3
0500000US42059,"Greene County, Pennsylvania",14.6,1,13,14.6
0500000US42061,"Huntingdon County, Pennsylvania",13.1,56.7,33.7,13
0500000US42063,"Indiana County, Pennsylvania",16.3,62.3,40,16.2
0500000US42065,"Jefferson County, Pennsylvania",14.7,41.6,11.3,14.7
0500000US42067,"Juniata County, Pennsylvania",12.1,35.1,16.8,12
0500000US42069,"Lackawanna County, Pennsylvania",12.7,37.6,33.5,11.8
0500000US42071,"Lancaster County, Pennsylvania",8.9,25.9,28.7,8
0500000US42073,"Lawrence County, Pennsylvania",12.8,49.2,23.8,12.7
0500000US42075,"Lebanon County, Pennsylvania",8.5,27.7,31.5,8
0500000US42077,"Lehigh County, Pennsylvania",9.9,25.2,32.5,7.1
0500000US42079,"Luzerne County, Pennsylvania",14.4,49.1,41.2,12.9
0500000US42081,"Lycoming County, Pennsylvania",13.1,39.9,36.4,13
0500000US42083,"McKean County, Pennsylvania",16.3,33.7,37.4,16.2
0500000US42085,"Mercer County, Pennsylvania",12.5,36.6,22.6,12.4
0500000US42087,"Mifflin County, Pennsylvania",15.7,38.1,39.9,15.4
0500000US42089,"Monroe County, Pennsylvania",12.4,12.3,19.7,11.5
0500000US42091,"Montgomery County, Pennsylvania",5.3,14.8,16,4.8
0500000US42093,"Montour County, Pennsylvania",10.9,1.7,52.4,10.1
0500000US42095,"Northampton County, Pennsylvania",8,24.3,27.9,6.5
0500000US42097,"Northumberland County, Pennsylvania",13.7,31.6,30.3,13.6
0500000US42099,"Perry County, Pennsylvania",9.5,17.7,13.4,9.4
0500000US42101,"Philadelphia County, Pennsylvania",18.5,31.3,42.1,15.4
0500000US42103,"Pike County, Pennsylvania",9.4,7.7,13.7,9.1
0500000US42105,"Potter County, Pennsylvania",14.4,18.5,2.4,14.5
0500000US42107,"Schuylkill County, Pennsylvania",12.6,48.1,36.5,12.1
0500000US42109,"Snyder County, Pennsylvania",10.8,4.5,7.7,10.8
0500000US42111,"Somerset County, Pennsylvania",12.5,53.2,23.7,12.4
0500000US42113,"Sullivan County, Pennsylvania",12.1,97,9,12.3
0500000US42115,"Susquehanna County, Pennsylvania",12.5,11.5,26.8,12.3
0500000US42117,"Tioga County, Pennsylvania",14.9,27.4,28.8,14.8
0500000US42119,"Union County, Pennsylvania",11.3,32.4,35.5,10.6
0500000US42121,"Venango County, Pennsylvania",15.5,26.9,37.8,15.4
0500000US42123,"Warren County, Pennsylvania",12.6,37.3,34.5,12.5
0500000US42125,"Washington County, Pennsylvania",9.6,24.3,19.2,9.6
0500000US42127,"Wayne County, Pennsylvania",12.7,19.8,16.2,12.7
0500000US42129,"Westmoreland County, Pennsylvania",9.2,38.3,24.7,9.2
0500000US42131,"Wyoming County, Pennsylvania",11.2,27,35,10.9
0500000US42133,"York County, Pennsylvania",8.3,27.2,34.4,7.5
0500000US44001,"Bristol County, Rhode Island",6.5,12.2,18.5,6.4
0500000US44003,"Kent County, Rhode Island",8.7,8.1,14.6,8.4
0500000US44005,"Newport County, Rhode Island",7.5,20.2,15.3,7.3
0500000US44007,"Providence County, Rhode Island",13.9,29.4,35.7,10.8
0500000US44009,"Washington County, Rhode Island",8.7,34,16.2,8.5
0500000US45001,"Abbeville County, South Carolina",17.2,37.4,20,17.3
0500000US45003,"Aiken County, South Carolina",12.3,31.3,32.1,12.4
0500000US45005,"Allendale County, South Carolina",14.3,39,19.9,12.4
0500000US45007,"Anderson County, South Carolina",13.6,30.9,21.5,13.5
0500000US45009,"Bamberg County, South Carolina",14.6,35.8,33.9,14.6
0500000US45011,"Barnwell County, South Carolina",17.7,39.8,53.6,17.5
0500000US45013,"Beaufort County, South Carolina",7.8,26.4,20.7,6.9
0500000US45015,"Berkeley County, South Carolina",11.2,21.5,30.9,10.2
0500000US45017,"Calhoun County, South Carolina",8.9,29.6,32,8.3
0500000US45019,"Charleston County, South Carolina",12.4,31.1,32.7,11
0500000US45021,"Cherokee County, South Carolina",20.1,34.3,36.1,19.1
0500000US45023,"Chester County, South Carolina",19.8,34.6,22.3,19.8
0500000US45025,"Chesterfield County, South Carolina",21.6,36.3,51.8,20
0500000US45027,"Clarendon County, South Carolina",14.2,37.3,46.6,13.5
0500000US45029,"Colleton County, South Carolina",15.4,30.7,9.3,15.7
0500000US45031,"Darlington County, South Carolina",17.2,35.2,19.4,17.3
0500000US45033,"Dillon County, South Carolina",21,40.5,39.2,21.3
0500000US45035,"Dorchester County, South Carolina",8.2,21.9,18.1,7.7
0500000US45037,"Edgefield County, South Carolina",15,22.8,58,13.1
0500000US45039,"Fairfield County, South Carolina",14.8,30.2,23.5,14.1
0500000US45041,"Florence County, South Carolina",11.8,32,24.8,11.4
0500000US45043,"Georgetown County, South Carolina",12.1,36.4,46.2,12
0500000US45045,"Greenville County, South Carolina",12.2,28.9,33.3,10.2
0500000US45047,"Greenwood County, South Carolina",16.7,38.9,61.8,14.2
0500000US45049,"Hampton County, South Carolina",15.2,30.2,17.4,15.2
0500000US45051,"Horry County, South Carolina",15.1,35.7,33.6,14.4
0500000US45053,"Jasper County, South Carolina",19.6,28.7,28.6,16.6
0500000US45055,"Kershaw County, South Carolina",12.9,31.3,24.5,12.4
0500000US45057,"Lancaster County, South Carolina",15.7,38.7,23.7,15.5
0500000US45059,"Laurens County, South Carolina",17.5,27,49.1,16.9
0500000US45061,"Lee County, South Carolina",14.7,32,11.9,14.7
0500000US45063,"Lexington County, South Carolina",11.2,27.4,30.3,10.3
0500000US45065,"McCormick County, South Carolina",9.4,35.6,2.1,9.5
0500000US45067,"Marion County, South Carolina",14.9,40.6,40.4,13.3
0500000US45069,"Marlboro County, South Carolina",24.2,38.9,27.8,24.1
0500000US45071,"Newberry County, South Carolina",10.1,28.1,40.9,9.4
0500000US45073,"Oconee County, South Carolina",18,24.8,41.6,17
0500000US45075,"Orangeburg County, South Carolina",13.8,30.4,43.7,13.3
0500000US45077,"Pickens County, South Carolina",18.1,27,34.6,17.8
0500000US45079,"Richland County, South Carolina",11.6,22.7,25.6,10.9
0500000US45081,"Saluda County, South Carolina",12.6,37.4,42.5,10.9
0500000US45083,"Spartanburg County, South Carolina",14.5,29.1,35.2,13.3
0500000US45085,"Sumter County, South Carolina",10.6,26.7,25.8,9.8
0500000US45087,"Union County, South Carolina",13,31.1,17.1,12.8
0500000US45089,"Williamsburg County, South Carolina",13.9,35.9,40.3,13.2
0500000US45091,"York County, South Carolina",11.5,25.1,22.7,11
0500000US46003,"Aurora County, South Dakota",7.6,0,16.8,7.1
0500000US46005,"Beadle County, South Dakota",18.3,23.2,68.5,12.9
0500000US46007,"Bennett County, South Dakota",6.9,80.6,24.6,7.5
0500000US46009,"Bon Homme County, South Dakota",12.8,54.5,0,13.1
0500000US46011,"Brookings County, South Dakota",16.2,14.2,30.7,16.3
0500000US46013,"Brown County, South Dakota",9.5,0,31.6,9
0500000US46015,"Brule County, South Dakota",14.8,-,5.6,14.9
0500000US46017,"Buffalo County, South Dakota",11.2,0,0,11.2
0500000US46019,"Butte County, South Dakota",10.7,83.3,11.6,10.6
0500000US46021,"Campbell County, South Dakota",11.6,-,0,11.6
0500000US46023,"Charles Mix County, South Dakota",9.2,0,36,9.1
0500000US46025,"Clark County, South Dakota",14.3,91.2,37,13.8
0500000US46027,"Clay County, South Dakota",27,47.6,44.7,26.6
0500000US46029,"Codington County, South Dakota",9.8,62,17.4,9.7
0500000US46031,"Corson County, South Dakota",8.7,36.4,61.1,8.7
0500000US46033,"Custer County, South Dakota",8.9,0,32.9,8.9
0500000US46035,"Davison County, South Dakota",12.1,0,11.4,12.1
0500000US46037,"Day County, South Dakota",17.8,-,100,17.3
0500000US46039,"Deuel County, South Dakota",5.4,0,11.7,5.3
0500000US46041,"Dewey County, South Dakota",6,0,97.2,6
